,datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mean,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,band_ax,band_ay,band_az,opacity_median,opacity_std
0,2017-09-20 15:26:03,1505921162513,dkhty,1,n2,78.0,7.042253521126749,0.7798239999999984,30.9500007629395,-1,-1,-1,-1,-1,-1,-1,-0.2517090000000005,0.5043133333333323,0.8148600000000009,-1.0,-1.0
1,2017-09-20 15:41:17,1505922076498,dkhty,rest,HPrest,70.33333333333333,4.46428571428568,0.8572533333333329,33.09999847412123,-1,-1,-1,-1,-1,-1,-1,0.2645266666666666,0.7355549999999997,0.5990803333333355,-1.0,-1.0
2,2017-09-20 15:42:52,1505922171486,dkhty,rest,HPrest,71.33333333333333,4.292216503132285,0.8295999999999991,33.139999389648544,-1,-1,-1,-1,-1,-1,-1,0.1149086666666664,0.930908,0.3267415000000026,-1.0,-1.0
3,2017-09-20 15:45:01,1505922300488,dkhty,rest,HPrest,69.0,4.032258064516095,0.8019466666666655,33.20999908447281,-1,-1,-1,-1,-1,-1,-1,0.1855469999999997,0.0861002666666666,0.9564616666666692,-1.0,-1.0
4,2017-09-20 15:52:37,1505922756504,dkhty,rest,GCrest,68.33333333333333,4.862262214855122,0.9125599999999974,33.590000152588026,-1,-1,-1,-1,-1,-1,-1,-0.080078133333333,0.1884766666666655,0.9622395000000022,-1.0,-1.0
5,2017-09-20 15:54:21,1505922860493,dkhty,rest,GCrest,73.0,4.658407592552304,0.8904373333333316,33.72000122070323,-1,-1,-1,-1,-1,-1,-1,0.263835,0.7998048333333321,0.5152993333333358,-1.0,-1.0
6,2017-09-20 15:55:46,1505922945465,dkhty,rest,GCrest,72.66666666666667,4.5592915455928695,0.8019466666666651,33.72000122070323,-1,-1,-1,-1,-1,-1,-1,0.1431479999999997,0.7719319999999991,0.6112468333333357,-1.0,-1.0
7,2017-09-20 15:33:35,1505921614501,dkhty,rest,n3_rest,68.0,5.524861878453017,0.8849066666666664,32.259998321533224,-1,-1,-1,-1,-1,-1,-1,-0.901286,-0.2027183333333342,0.3718666666666684,-1.0,-1.0
8,2017-09-20 16:09:55,1505923794546,dkhty,1,PT,70.66666666666667,2.895758286559952,0.9457440000000004,34.13000106811538,18,4,4,2,2,3,3,-0.1033530000000001,0.2671713333333321,0.9435630000000036,0.1019607843135,0.0352941176468277
9,2017-09-20 16:11:37,1505923896495,dkhty,0,PT,65.0,2.89017341040458,0.8683146666666667,33.99000167846697,19,4,4,2,2,4,3,-0.1240236666666669,0.2238364999999988,0.9519858333333366,0.101960784314,0.0557359623667436
10,2017-09-20 16:14:36,1505924075480,dkhty,2,PT,70.66666666666667,2.6362079340831825,0.8627840000000004,33.770000457763906,24,5,4,3,3,5,4,-0.2395833333333337,0.2277018333333323,0.9301350000000034,0.10196078431395,0.0676210047391705
11,2017-09-20 16:04:42,1505923481503,dkhty,rest,SXrest,71.33333333333333,3.239748385379404,0.8461919999999993,34.06000137329115,-1,-1,-1,-1,-1,-1,-1,-0.2296549999999998,0.5139976666666655,0.8148600000000034,-1.0,-1.0
12,2017-09-20 16:06:12,1505923571491,dkhty,rest,SXrest,68.33333333333333,3.1055900621117534,0.8572533333333331,34.24000167846697,-1,-1,-1,-1,-1,-1,-1,-0.1047766666666666,0.1746419999999988,0.96354166666667,-1.0,-1.0
13,2017-09-20 16:08:56,1505923735508,dkhty,rest,SXrest,72.33333333333333,3.0150814739319336,0.7798240000000005,34.20999908447289,-1,-1,-1,-1,-1,-1,-1,0.3104653333333331,0.8734131666666655,0.30244966666667,-1.0,-1.0
14,2017-09-20 15:45:47,1505922346455,dkhty,2,FA,68.0,3.9787938194312367,0.9014986666666656,33.229999542236435,19,3,3,2,3,4,4,0.185872333333333,0.0649007166666665,0.957397333333336,0.1254901960784999,0.0426592650251564
15,2017-09-20 15:47:24,1505922443587,dkhty,1,FA,68.16666666666667,4.2493088111551565,0.8627839999999983,33.319999694824325,19,3,2,3,3,4,4,0.2169189999999996,0.2565103333333324,0.9206136666666692,0.117647058824,0.0286032667118469
16,2017-09-20 15:50:25,1505922624492,dkhty,0,FA,68.33333333333333,4.878048780487769,0.8904373333333307,33.389999389648544,20,4,2,2,4,4,4,0.1732989999999998,0.0910237499999989,0.958740333333335,0.0941176470588,0.0322036716788311
17,2017-09-20 15:28:35,1505921314486,dkhty,rest,n2_rest,74.33333333333333,6.928480204342257,0.6304959999999988,31.4099998474121,-1,-1,-1,-1,-1,-1,-1,-0.3519286666666673,0.5413413333333331,0.7534590000000013,-1.0,-1.0
