,datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mean,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,band_ax,band_ay,band_az,opacity_median,opacity_std
0,2017-08-21 12:22:39,1503318158501,iz2ps,rest,PTrest,67.33333333333333,0.1649835697609258,0.7577013333333302,32.6599998474123,-1,-1,-1,-1,-1,-1,-1,-0.3821616666666655,0.7466633333333347,-0.3833006666666712,-1.0,-1.0
1,2017-08-21 12:24:13,1503318252503,iz2ps,rest,PTrest,61.66666666666666,0.1699633757082809,0.8904373333333305,32.52000045776389,-1,-1,-1,-1,-1,-1,-1,-0.2830406666666649,0.9673666666666684,-0.0089111433333381,-1.0,-1.0
2,2017-08-21 11:50:42,1503316241489,iz2ps,rest,HPrest,69.33333333333333,0.0799810351182969,0.8849066666666655,32.063334147135464,-1,-1,-1,-1,-1,-1,-1,0.5508218333333349,0.4035645000000006,-0.7553713333333377,-1.0,-1.0
3,2017-08-21 11:52:55,1503316374508,iz2ps,rest,HPrest,52.0,0.0917850714835983,0.8517226666666646,32.189998626709055,-1,-1,-1,-1,-1,-1,-1,0.1577146666666683,0.504232000000001,-0.8811033333333377,-1.0,-1.0
4,2017-08-21 11:55:36,1503316535501,iz2ps,rest,HPrest,60.66666666666666,0.1053432512642381,0.956805333333332,32.49000167846691,-1,-1,-1,-1,-1,-1,-1,0.0663248666666681,0.9444173333333348,-0.2929685333333384,-1.0,-1.0
5,2017-08-21 11:19:39,1503314378500,iz2ps,1,n2,70.66666666666667,0.0616001932356884,0.7908853333333337,31.55999946594244,-1,-1,-1,-1,-1,-1,-1,0.5060629999999989,0.7314044999999997,-0.4805908333333338,-1.0,-1.0
6,2017-08-21 12:15:38,1503317737486,iz2ps,rest,SXrest,60.0,0.1522921484690086,0.9733973333333292,32.529998779297095,-1,-1,-1,-1,-1,-1,-1,0.2193605000000022,0.8582356666666692,-0.4959715000000049,-1.0,-1.0
7,2017-08-21 12:17:39,1503317858486,iz2ps,rest,SXrest,62.333333333333336,0.1578367342936497,1.045295999999997,32.61000061035182,-1,-1,-1,-1,-1,-1,-1,0.2381593333333347,0.9485680000000022,0.1831056666666617,-1.0,-1.0
8,2017-08-21 12:20:38,1503318037496,iz2ps,rest,SXrest,77.33333333333333,0.1589259630777773,0.7577013333333307,32.709999084472905,-1,-1,-1,-1,-1,-1,-1,0.6072593333333347,0.786458333333336,-0.1005450833333378,-1.0,-1.0
9,2017-08-21 11:22:28,1503314547504,iz2ps,rest,n2_rest,75.33333333333333,0.0778044435593764,0.9457440000000008,31.87000083923344,-1,-1,-1,-1,-1,-1,-1,0.2651366666666661,0.838867333333333,-0.5028890000000005,-1.0,-1.0
