,datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mean,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,band_ax,band_ay,band_az,opacity_median,opacity_std
0,2017-09-15 15:17:56,1505488675500,tn4vl,rest,PTrest,61.333333333333336,1.861043615108948,1.0452960000000004,32.619998931884886,-1,-1,-1,-1,-1,-1,-1,-0.0536702500000003,0.5006103333333359,0.848958333333336,-1.0,-1.0
1,2017-09-15 14:48:36,1505486915532,tn4vl,rest,HPrest,53.0,1.069742618293846,1.1448480000000043,32.00000000000001,-1,-1,-1,-1,-1,-1,-1,-0.0190429666666664,0.7818603333333338,0.6059570000000021,-1.0,-1.0
2,2017-09-15 14:50:16,1505487015502,tn4vl,rest,HPrest,59.333333333333336,1.0834236186348838,1.0508266666666697,32.15999984741212,-1,-1,-1,-1,-1,-1,-1,-0.0017903669999997,0.759114333333334,0.6313480000000014,-1.0,-1.0
3,2017-09-15 14:52:36,1505487155412,tn4vl,rest,HPrest,61.333333333333336,1.5037593984962383,0.934682666666669,32.24000167846682,-1,-1,-1,-1,-1,-1,-1,-0.0023600266666664,0.7709146666666674,0.6188150000000008,-1.0,-1.0
4,2017-09-15 14:32:08,1505485927499,tn4vl,1,n2,60.0,0.5995209583136786,1.001050666666668,29.2099990844727,-1,-1,-1,-1,-1,-1,-1,-0.0445963666666665,0.8785399999999991,0.4621989999999998,-1.0,-1.0
5,2017-09-15 15:12:14,1505488333497,tn4vl,rest,SXrest,54.333333333333336,2.138290348526716,1.050826666666666,32.77000045776376,-1,-1,-1,-1,-1,-1,-1,0.0460204999999998,0.7885740000000028,0.5927733333333353,-1.0,-1.0
6,2017-09-15 15:13:54,1505488433485,tn4vl,rest,SXrest,53.0,1.939238855021196,1.111663999999999,32.77000045776376,-1,-1,-1,-1,-1,-1,-1,0.0518391999999998,0.7605386666666701,0.6282960000000019,-1.0,-1.0
7,2017-09-15 15:16:12,1505488571498,tn4vl,rest,SXrest,63.66666666666666,1.7636720876378658,0.9070293333333334,32.620000203450594,-1,-1,-1,-1,-1,-1,-1,0.0246174999999998,0.6936850000000024,0.7050373333333363,-1.0,-1.0
8,2017-09-15 14:36:01,1505486160505,tn4vl,rest,n2_rest,71.33333333333333,0.8974044654294154,0.8683146666666691,30.190000534057603,-1,-1,-1,-1,-1,-1,-1,-0.0133463499999998,0.8170979999999995,0.5589599999999999,-1.0,-1.0
9,2017-09-15 15:04:05,1505487844512,tn4vl,0,NC,58.0,2.5168878936358903,1.0508266666666684,32.639999389648466,15,3,1,3,2,3,3,-0.2446289999999998,0.7934163333333348,0.545898333333335,0.078431372549,0.0275069457515984
10,2017-09-15 15:07:42,1505488061502,tn4vl,2,NC,67.33333333333333,2.2058919080477604,0.907029333333334,32.68000030517587,21,4,1,5,3,4,4,-0.0229085333333334,0.8988851666666684,0.4204100000000013,0.0705882352941,0.0170889855884488
11,2017-09-15 15:10:03,1505488202509,tn4vl,1,NC,65.33333333333333,2.23300279424414,0.8904373333333339,32.70999908447278,15,3,1,3,2,3,3,-0.8452960000000003,-0.3726399999999974,0.3585613333333348,0.0862745098039,0.0183006535949559
12,2017-09-15 15:11:24,1505488283477,tn4vl,0,SX,58.0,2.1008403361344485,0.9678666666666664,32.77000045776376,10,1,2,2,1,2,2,0.0095214799999998,0.7904458333333358,0.5909830000000013,0.133333333333,0.0207509906747088
13,2017-09-15 15:13:05,1505488384500,tn4vl,1,SX,55.66666666666666,2.03943651021731,1.078479999999998,32.75000000000006,15,3,2,2,2,3,3,0.0423990999999998,0.7825523333333364,0.6023763333333351,0.101960784314,0.0197381292427382
