,datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mean,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,band_ax,band_ay,band_az,opacity_median,opacity_std
0,2017-09-19 15:10:35,1505833834508,1mpau,1,GC,93.33333333333331,4.7846889952152525,0.6139039999999972,30.860000610351666,14,3,1,2,3,3,2,-0.0148925999999994,0.4055173333333324,0.8994546666666654,0.0627450980392,0.0296936384096346
1,2017-09-19 15:12:52,1505833971589,1mpau,2,GC,88.33333333333333,4.761904761904702,0.8295999999999976,30.79999923706056,17,3,2,3,4,3,2,-0.0562337,0.3521728333333325,0.9173991666666654,0.0470588235294,0.0146964385072435
2,2017-09-19 15:16:28,1505834187499,1mpau,rest,NCrest,98.0,4.518092753386802,0.6415573333333308,30.850000381469755,-1,-1,-1,-1,-1,-1,-1,-0.8888753333333343,-0.1899821666666673,0.4045409999999976,-1.0,-1.0
3,2017-09-19 15:20:00,1505834399513,1mpau,rest,NCrest,51.333333333333336,4.1152727993815725,0.8351306666666635,31.04000091552736,-1,-1,-1,-1,-1,-1,-1,-0.9375813333333344,0.226562333333333,0.2840169999999971,-1.0,-1.0
4,2017-09-19 15:22:44,1505834563509,1mpau,rest,NCrest,93.33333333333331,4.243349193524178,0.6360266666666634,31.22999954223634,-1,-1,-1,-1,-1,-1,-1,-0.818684833333335,0.4310303333333333,0.3817546666666638,-1.0,-1.0
5,2017-09-19 15:06:33,1505833592495,1mpau,rest,FArest,97.0,4.7393364928909465,0.6304959999999965,30.79999923706056,-1,-1,-1,-1,-1,-1,-1,-0.9473066666666656,0.2593181666666657,0.2225749999999988,-1.0,-1.0
6,2017-09-19 15:08:04,1505833683525,1mpau,rest,FArest,104.33333333333331,4.78468899521526,0.5696586666666641,30.79999923706056,-1,-1,-1,-1,-1,-1,-1,-0.9256186666666658,0.280557999999999,0.2777096666666653,-1.0,-1.0
7,2017-09-19 15:10:02,1505833801501,1mpau,rest,FArest,105.0,5.034763774230093,0.7079253333333302,30.850000381469755,-1,-1,-1,-1,-1,-1,-1,0.1492918333333339,0.482665999999999,0.779540999999999,-1.0,-1.0
8,2017-09-19 15:30:00,1505834999499,1mpau,rest,PTrest,91.0,4.219409282700334,0.641557333333329,31.409999847412134,-1,-1,-1,-1,-1,-1,-1,0.1045733333333318,0.9901936666666667,-0.1402183333333359,-1.0,-1.0
9,2017-09-19 15:31:11,1505835070498,1mpau,rest,PTrest,94.0,4.298011938236794,0.613903999999995,31.500000000000043,-1,-1,-1,-1,-1,-1,-1,0.1257325666666651,0.977173,0.1411135666666637,-1.0,-1.0
10,2017-09-19 15:24:12,1505834651513,1mpau,rest,SXrest,94.0,4.201680672268826,0.6304959999999967,31.20666694641118,-1,-1,-1,-1,-1,-1,-1,0.1286619999999987,0.7707113333333332,0.605102666666664,-1.0,-1.0
11,2017-09-19 15:25:42,1505834741505,1mpau,rest,SXrest,88.33333333333333,4.14937759336091,0.6470879999999967,31.190000534057678,-1,-1,-1,-1,-1,-1,-1,0.0693359666666652,0.9807943333333328,0.1763509999999973,-1.0,-1.0
12,2017-09-19 15:28:10,1505834889496,1mpau,rest,SXrest,96.33333333333331,4.201680672268818,0.542005333333329,31.319999694824247,-1,-1,-1,-1,-1,-1,-1,0.0970457833333319,0.9567056666666666,0.2638346666666639,-1.0,-1.0
13,2017-09-19 14:58:37,1505833116511,1mpau,2,HP,102.33333333333331,4.784688995215286,0.5696586666666638,30.65666643778488,12,3,1,2,2,2,2,-0.8854983333333329,-0.1721598333333339,0.4183758333333318,0.0705882352941,0.0620054443169989
14,2017-09-19 15:00:52,1505833251503,1mpau,0,HP,101.0,4.4843049327353866,0.5585973333333296,30.79999923706056,10,2,1,2,2,2,1,-0.8988849999999992,-0.223307333333334,0.3537188333333318,0.05098039215685,0.045508222707108
15,2017-09-19 15:02:43,1505833362493,1mpau,1,HP,110.66666666666669,4.622518063378229,0.5364746666666634,30.89999961853036,10,2,1,2,2,2,1,-0.8688153333333325,-0.1746826666666674,0.4507651666666655,0.0862745098039,0.0413534943575733
